@relation 'winequality-white-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-R8-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-R8-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-R4,8-precision6'

@attribute 'fixed acidity' numeric
@attribute 'volatile acidity' numeric
@attribute 'citric acid' numeric
@attribute 'residual sugar' {'\'(-inf-7.12]\'','\'(7.12-13.64]\'','\'(13.64-20.16]\'','\'(20.16-26.68]\'','\'(26.68-33.2]\'','\'(33.2-39.72]\'','\'(39.72-46.24]\'','\'(46.24-52.76]\'','\'(52.76-59.28]\'','\'(59.28-inf)\''}
@attribute chlorides numeric
@attribute 'free sulfur dioxide' numeric
@attribute 'total sulfur dioxide' numeric
@attribute density {'\'(-inf-0.992297]\'','\'(0.992297-0.997484]\'','\'(0.997484-1.002671]\'','\'(1.002671-1.007858]\'','\'(1.007858-1.013045]\'','\'(1.013045-1.018232]\'','\'(1.018232-1.023419]\'','\'(1.023419-1.028606]\'','\'(1.028606-1.033793]\'','\'(1.033793-inf)\''}
@attribute pH numeric
@attribute sulphates numeric
@attribute alcohol numeric
@attribute quality numeric

@data
6.5,0.41,0.22,'\'(-inf-7.12]\'',0.052,49,142,'\'(0.992297-0.997484]\'',3.14,0.62,9.2,5
6.2,0.31,0.23,'\'(-inf-7.12]\'',0.052,34,113,'\'(0.992297-0.997484]\'',3.16,0.48,8.4,5
6.7,0.37,0.25,'\'(-inf-7.12]\'',0.028,24,84,'\'(-inf-0.992297]\'',3.14,0.36,11.7,6
6.6,0.21,0.5,'\'(7.12-13.64]\'',0.036,41,191,'\'(0.992297-0.997484]\'',2.96,0.56,11,6
7.5,0.26,0.31,'\'(-inf-7.12]\'',0.032,36,109,'\'(-inf-0.992297]\'',2.97,0.43,11.9,6
7.5,0.34,0.28,'\'(-inf-7.12]\'',0.028,46,100,'\'(-inf-0.992297]\'',3.2,0.5,13.2,7
6.7,0.37,0.25,'\'(-inf-7.12]\'',0.028,24,84,'\'(-inf-0.992297]\'',3.14,0.36,11.7,6
6.4,0.32,0.23,'\'(13.64-20.16]\'',0.055,36,176,'\'(0.997484-1.002671]\'',3.26,0.54,9.1,5
6.7,0.24,0.32,'\'(7.12-13.64]\'',0.023,20,109,'\'(0.992297-0.997484]\'',3.34,0.35,12.6,6
6.4,0.32,0.23,'\'(13.64-20.16]\'',0.055,36,176,'\'(0.997484-1.002671]\'',3.26,0.54,9.1,5
7.1,0.39,0.79,'\'(-inf-7.12]\'',0.194,23,90,'\'(-inf-0.992297]\'',3.17,0.46,10.5,6
8.2,0.31,0.43,'\'(-inf-7.12]\'',0.047,18,87,'\'(0.992297-0.997484]\'',3.23,0.64,10.6,5
6.7,0.24,0.32,'\'(7.12-13.64]\'',0.023,20,109,'\'(0.992297-0.997484]\'',3.34,0.35,12.6,6
5.9,0.17,0.29,'\'(-inf-7.12]\'',0.03,32,123,'\'(-inf-0.992297]\'',3.41,0.33,13.7,7
5.9,0.2,0.23,'\'(-inf-7.12]\'',0.037,38,93,'\'(-inf-0.992297]\'',3.36,0.49,12,6
6.6,0.32,0.26,'\'(-inf-7.12]\'',0.031,26,120,'\'(-inf-0.992297]\'',3.4,0.73,12.5,7
5.9,0.12,0.27,'\'(-inf-7.12]\'',0.03,40,110,'\'(-inf-0.992297]\'',3.55,0.68,12.1,6
5.9,0.18,0.29,'\'(-inf-7.12]\'',0.032,68,137,'\'(-inf-0.992297]\'',3.21,0.38,11.3,6
5.9,0.2,0.23,'\'(-inf-7.12]\'',0.037,38,93,'\'(-inf-0.992297]\'',3.36,0.49,12,6
5.4,0.17,0.27,'\'(-inf-7.12]\'',0.049,28,104,'\'(-inf-0.992297]\'',3.46,0.55,10.3,6
6.1,0.21,0.3,'\'(-inf-7.12]\'',0.039,47,136,'\'(-inf-0.992297]\'',3.27,0.31,12.7,6
7.3,0.25,0.26,'\'(7.12-13.64]\'',0.048,52,207,'\'(0.992297-0.997484]\'',3.12,0.37,9.2,5
7.3,0.25,0.26,'\'(7.12-13.64]\'',0.048,52,207,'\'(0.992297-0.997484]\'',3.12,0.37,9.2,5
6.2,0.22,0.3,'\'(7.12-13.64]\'',0.054,108,152,'\'(0.992297-0.997484]\'',3.1,0.47,9.5,6
6.5,0.27,0.19,'\'(-inf-7.12]\'',0.045,98,175,'\'(0.992297-0.997484]\'',3.16,0.34,10.1,6
6.5,0.27,0.19,'\'(-inf-7.12]\'',0.045,98,175,'\'(0.992297-0.997484]\'',3.16,0.34,10.1,6
6.6,0.39,0.22,'\'(-inf-7.12]\'',0.038,17,98,'\'(-inf-0.992297]\'',3.25,0.53,13,7
6,0.31,0.38,'\'(-inf-7.12]\'',0.04,41,101,'\'(-inf-0.992297]\'',3.24,0.56,13.1,6
8.4,0.23,0.32,'\'(-inf-7.12]\'',0.048,59,113,'\'(-inf-0.992297]\'',3.1,0.55,11,6
7.3,0.25,0.26,'\'(7.12-13.64]\'',0.048,52,207,'\'(0.992297-0.997484]\'',3.12,0.37,9.2,5
6,0.22,0.25,'\'(7.12-13.64]\'',0.056,112,177,'\'(0.992297-0.997484]\'',3.08,0.36,9.4,6
6.2,0.22,0.3,'\'(7.12-13.64]\'',0.054,108,152,'\'(0.992297-0.997484]\'',3.1,0.47,9.5,6
6.1,0.23,0.27,'\'(7.12-13.64]\'',0.055,74,134,'\'(0.992297-0.997484]\'',3.16,0.4,10.2,6
6.5,0.27,0.19,'\'(-inf-7.12]\'',0.045,98,175,'\'(0.992297-0.997484]\'',3.16,0.34,10.1,6
7.3,0.36,0.54,'\'(7.12-13.64]\'',0.054,63,193,'\'(0.997484-1.002671]\'',3.06,0.49,8.6,4
7.6,0.37,0.51,'\'(7.12-13.64]\'',0.094,58,181,'\'(0.997484-1.002671]\'',2.91,0.51,9,5
6.7,0.26,0.51,'\'(7.12-13.64]\'',0.062,50,194,'\'(0.992297-0.997484]\'',3.13,0.5,9.6,5
7.4,0.22,0.27,'\'(-inf-7.12]\'',0.057,45,98,'\'(0.992297-0.997484]\'',3.29,0.44,9.9,7
6.1,0.22,0.28,'\'(13.64-20.16]\'',0.059,54,135,'\'(0.992297-0.997484]\'',3.2,0.38,10.5,5
7.1,0.28,0.31,'\'(-inf-7.12]\'',0.053,20,98,'\'(-inf-0.992297]\'',3.15,0.5,11.4,5
6.5,0.35,0.31,'\'(7.12-13.64]\'',0.069,58,170,'\'(0.992297-0.997484]\'',3.18,0.49,9.4,5
6.8,0.73,0.2,'\'(-inf-7.12]\'',0.054,25,65,'\'(0.992297-0.997484]\'',3.12,0.28,11.1,4
6,0.28,0.24,'\'(13.64-20.16]\'',0.047,42,111,'\'(0.997484-1.002671]\'',3.1,0.45,8.9,6
6,0.28,0.24,'\'(13.64-20.16]\'',0.047,42,111,'\'(0.997484-1.002671]\'',3.1,0.45,8.9,6
7.1,0.2,0.37,'\'(-inf-7.12]\'',0.049,28,129,'\'(-inf-0.992297]\'',3.15,0.52,10.8,5
6.8,0.33,0.31,'\'(7.12-13.64]\'',0.045,34,143,'\'(-inf-0.992297]\'',3.06,0.55,12.2,6
6,0.28,0.24,'\'(13.64-20.16]\'',0.047,42,111,'\'(0.997484-1.002671]\'',3.1,0.45,8.9,6
7.2,0.24,0.36,'\'(-inf-7.12]\'',0.029,21,63,'\'(-inf-0.992297]\'',3.13,0.63,12.5,6
6.8,0.33,0.31,'\'(7.12-13.64]\'',0.045,34,143,'\'(-inf-0.992297]\'',3.06,0.55,12.2,6
7.2,0.24,0.36,'\'(-inf-7.12]\'',0.029,21,63,'\'(-inf-0.992297]\'',3.13,0.63,12.5,6
6,0.28,0.24,'\'(13.64-20.16]\'',0.047,42,111,'\'(0.997484-1.002671]\'',3.1,0.45,8.9,6
6.2,0.27,0.26,'\'(7.12-13.64]\'',0.046,43,127,'\'(0.992297-0.997484]\'',3.16,0.37,10.8,6
6.4,0.38,0.26,'\'(7.12-13.64]\'',0.043,28,98,'\'(0.992297-0.997484]\'',2.99,0.31,11.4,6
7.1,0.2,0.37,'\'(-inf-7.12]\'',0.049,28,129,'\'(-inf-0.992297]\'',3.15,0.52,10.8,5
6,0.21,0.3,'\'(7.12-13.64]\'',0.036,47,127,'\'(0.992297-0.997484]\'',3.18,0.39,10.6,5
7,0.34,0.1,'\'(-inf-7.12]\'',0.044,17,63,'\'(0.992297-0.997484]\'',3.01,0.39,9.2,5
5.9,0.435,0.16,'\'(-inf-7.12]\'',0.031,21,134,'\'(-inf-0.992297]\'',3.24,0.46,12.2,6
7,0.25,0.33,'\'(-inf-7.12]\'',0.021,17,76,'\'(-inf-0.992297]\'',3.26,0.45,12.3,6
6.7,0.26,0.29,'\'(7.12-13.64]\'',0.038,40,179,'\'(0.992297-0.997484]\'',3.23,0.56,10.4,6
7,0.24,0.3,'\'(7.12-13.64]\'',0.035,72,172,'\'(0.992297-0.997484]\'',2.99,0.57,10.4,6
8.5,0.23,0.34,'\'(-inf-7.12]\'',0.035,54,110,'\'(-inf-0.992297]\'',3.07,0.55,11,7
6,0.21,0.3,'\'(7.12-13.64]\'',0.036,47,127,'\'(0.992297-0.997484]\'',3.18,0.39,10.6,5
7,0.34,0.1,'\'(-inf-7.12]\'',0.044,17,63,'\'(0.992297-0.997484]\'',3.01,0.39,9.2,5
4.8,0.65,0.12,'\'(-inf-7.12]\'',0.013,4,10,'\'(0.992297-0.997484]\'',3.32,0.36,13.5,4
6.1,0.22,0.38,'\'(-inf-7.12]\'',0.144,12,65,'\'(-inf-0.992297]\'',2.95,0.64,11.4,6
5.8,0.27,0.26,'\'(-inf-7.12]\'',0.071,26,69,'\'(-inf-0.992297]\'',3.1,0.38,11.5,6
5,0.455,0.18,'\'(-inf-7.12]\'',0.036,33,106,'\'(-inf-0.992297]\'',3.21,0.83,14,7
6.5,0.33,0.3,'\'(-inf-7.12]\'',0.036,34,88,'\'(-inf-0.992297]\'',3.25,0.63,12.5,7
6.5,0.33,0.3,'\'(-inf-7.12]\'',0.036,34,88,'\'(-inf-0.992297]\'',3.25,0.63,12.5,7
6.7,0.31,0.3,'\'(-inf-7.12]\'',0.038,30,83,'\'(-inf-0.992297]\'',3.09,0.36,12.8,7
6.2,0.39,0.24,'\'(-inf-7.12]\'',0.037,45,138,'\'(-inf-0.992297]\'',3.23,0.43,11.2,7
6.2,0.39,0.24,'\'(-inf-7.12]\'',0.037,45,138,'\'(-inf-0.992297]\'',3.23,0.43,11.2,7
7.1,0.37,0.3,'\'(-inf-7.12]\'',0.04,49,139,'\'(-inf-0.992297]\'',3.17,0.27,13.6,6
7.2,0.23,0.82,'\'(-inf-7.12]\'',0.149,70,109,'\'(0.992297-0.997484]\'',2.93,0.42,9.2,6
6.5,0.33,0.3,'\'(-inf-7.12]\'',0.036,34,88,'\'(-inf-0.992297]\'',3.25,0.63,12.5,7
7.2,0.25,0.32,'\'(-inf-7.12]\'',0.054,24,105,'\'(-inf-0.992297]\'',3.17,0.48,11.1,6
6.2,0.39,0.24,'\'(-inf-7.12]\'',0.037,45,138,'\'(-inf-0.992297]\'',3.23,0.43,11.2,7
4.7,0.455,0.18,'\'(-inf-7.12]\'',0.036,33,106,'\'(-inf-0.992297]\'',3.21,0.83,14,7
7.1,0.37,0.3,'\'(-inf-7.12]\'',0.04,49,139,'\'(-inf-0.992297]\'',3.17,0.27,13.6,6
6.2,0.28,0.51,'\'(7.12-13.64]\'',0.056,49,206,'\'(0.992297-0.997484]\'',3.18,0.52,9.4,5
6.4,0.35,0.28,'\'(-inf-7.12]\'',0.037,31,113,'\'(-inf-0.992297]\'',3.12,0.4,14.2,7
6.6,0.31,0.28,'\'(-inf-7.12]\'',0.035,28,107,'\'(-inf-0.992297]\'',3,0.4,13.2,6
7.4,0.25,0.37,'\'(-inf-7.12]\'',0.05,24,132,'\'(-inf-0.992297]\'',3.04,0.53,11.2,6
7.3,0.36,0.34,'\'(13.64-20.16]\'',0.057,46,173,'\'(0.997484-1.002671]\'',3.14,0.57,10.2,5
6.7,0.31,0.3,'\'(-inf-7.12]\'',0.038,30,83,'\'(-inf-0.992297]\'',3.09,0.36,12.8,7
8.6,0.31,0.3,'\'(-inf-7.12]\'',0.045,16,109,'\'(0.992297-0.997484]\'',2.95,0.39,10.1,5
8.6,0.31,0.3,'\'(-inf-7.12]\'',0.045,16,109,'\'(0.992297-0.997484]\'',2.95,0.39,10.1,5
8.6,0.22,0.33,'\'(-inf-7.12]\'',0.031,38,95,'\'(0.992297-0.997484]\'',2.83,0.31,10.3,5
6.9,0.14,0.29,'\'(7.12-13.64]\'',0.056,30,91,'\'(0.992297-0.997484]\'',3.19,0.33,9.9,6
6.5,0.22,0.31,'\'(-inf-7.12]\'',0.046,17,106,'\'(-inf-0.992297]\'',3.15,0.31,11.5,5
6.6,0.32,0.47,'\'(13.64-20.16]\'',0.063,27,173,'\'(0.997484-1.002671]\'',3.18,0.56,9,5
6.6,0.32,0.47,'\'(13.64-20.16]\'',0.063,27,173,'\'(0.997484-1.002671]\'',3.18,0.56,9,5
6.1,0.28,0.26,'\'(-inf-7.12]\'',0.03,25,101,'\'(-inf-0.992297]\'',3.03,0.41,12.1,6
6.2,0.3,0.28,'\'(-inf-7.12]\'',0.036,28,106,'\'(-inf-0.992297]\'',3.14,0.41,13.3,6
6.9,0.22,0.28,'\'(7.12-13.64]\'',0.05,43,116,'\'(0.992297-0.997484]\'',3.22,0.6,11.5,8
8.7,0.31,0.21,'\'(-inf-7.12]\'',0.039,28,67,'\'(0.992297-0.997484]\'',2.96,0.52,11,4
7.3,0.27,0.3,'\'(-inf-7.12]\'',0.04,26,84,'\'(-inf-0.992297]\'',3.28,0.53,10.7,6
7,0.46,0.2,'\'(13.64-20.16]\'',0.046,50,184,'\'(0.997484-1.002671]\'',3.08,0.56,9.4,5
5.7,0.23,0.25,'\'(7.12-13.64]\'',0.042,16,108,'\'(0.992297-0.997484]\'',3.44,0.61,10.3,6
6.5,0.36,0.36,'\'(-inf-7.12]\'',0.185,51.5,151,'\'(0.992297-0.997484]\'',3.17,0.42,9.3,5
8.2,0.18,0.38,'\'(-inf-7.12]\'',0.04,41,92,'\'(-inf-0.992297]\'',2.88,0.6,12,6
6.2,0.27,0.32,'\'(-inf-7.12]\'',0.048,47,159,'\'(0.992297-0.997484]\'',3.21,0.6,11,6
6.9,0.4,0.37,'\'(7.12-13.64]\'',0.053,36,148,'\'(0.992297-0.997484]\'',3.16,0.5,9.3,5
4.9,0.345,0.34,'\'(-inf-7.12]\'',0.068,32,143,'\'(-inf-0.992297]\'',3.24,0.4,10.1,5
7.2,0.23,0.39,'\'(-inf-7.12]\'',0.053,26,106,'\'(-inf-0.992297]\'',3.18,0.47,11.1,6
6.4,0.2,0.15,'\'(-inf-7.12]\'',0.046,26,113,'\'(0.992297-0.997484]\'',2.99,0.58,9.9,6
6.1,0.27,0.32,'\'(-inf-7.12]\'',0.048,47,161,'\'(0.992297-0.997484]\'',3.22,0.6,11,6
6.2,0.27,0.32,'\'(-inf-7.12]\'',0.048,47,159,'\'(0.992297-0.997484]\'',3.21,0.6,11,6
6,0.3,0.33,'\'(-inf-7.12]\'',0.042,31,127,'\'(-inf-0.992297]\'',3.32,0.42,12.5,6
6.1,0.3,0.32,'\'(-inf-7.12]\'',0.042,41,142,'\'(-inf-0.992297]\'',3.31,0.44,12.7,7
5.7,0.14,0.3,'\'(-inf-7.12]\'',0.045,26,105,'\'(0.992297-0.997484]\'',3.32,0.45,9.3,5
6.9,0.4,0.37,'\'(7.12-13.64]\'',0.053,36,148,'\'(0.992297-0.997484]\'',3.16,0.5,9.3,5
4.9,0.345,0.34,'\'(-inf-7.12]\'',0.068,32,143,'\'(-inf-0.992297]\'',3.24,0.4,10.1,5
6.3,0.33,0.2,'\'(13.64-20.16]\'',0.066,36,161,'\'(0.997484-1.002671]\'',3.14,0.51,8.8,5
7,0.16,0.3,'\'(-inf-7.12]\'',0.043,34,90,'\'(-inf-0.992297]\'',2.88,0.47,11.2,6
8.4,0.22,0.3,'\'(-inf-7.12]\'',0.038,45,122,'\'(-inf-0.992297]\'',3.13,0.54,10.8,7
6.3,0.33,0.2,'\'(13.64-20.16]\'',0.066,36,161,'\'(0.997484-1.002671]\'',3.14,0.51,8.8,5
7,0.16,0.3,'\'(-inf-7.12]\'',0.043,34,90,'\'(-inf-0.992297]\'',2.88,0.47,11.2,6
5.4,0.24,0.18,'\'(-inf-7.12]\'',0.05,22,145,'\'(-inf-0.992297]\'',3.24,0.46,10.3,5
7.7,0.31,0.36,'\'(-inf-7.12]\'',0.026,15,87,'\'(-inf-0.992297]\'',3.11,0.48,12,5
5.6,0.185,0.19,'\'(-inf-7.12]\'',0.048,36,110,'\'(0.992297-0.997484]\'',3.26,0.41,9.5,6
5.6,0.185,0.19,'\'(-inf-7.12]\'',0.048,36,110,'\'(0.992297-0.997484]\'',3.26,0.41,9.5,6
6.6,0.43,0.24,'\'(7.12-13.64]\'',0.04,54,159,'\'(0.992297-0.997484]\'',3.14,0.54,9.8,6
7.6,0.39,0.46,'\'(7.12-13.64]\'',0.084,55,170,'\'(0.997484-1.002671]\'',2.91,0.51,9,5
7.2,0.58,0.27,'\'(-inf-7.12]\'',0.032,40,118,'\'(-inf-0.992297]\'',3.17,0.53,13,7
6,0.34,0.32,'\'(-inf-7.12]\'',0.044,13,116,'\'(-inf-0.992297]\'',3.39,0.44,11.8,7
7.5,0.35,0.48,'\'(7.12-13.64]\'',0.056,61,176.5,'\'(0.997484-1.002671]\'',2.97,0.52,8.8,5
7.3,0.38,0.23,'\'(-inf-7.12]\'',0.05,18,102,'\'(0.992297-0.997484]\'',3.1,0.55,11.2,4
5.4,0.185,0.19,'\'(-inf-7.12]\'',0.048,36,110,'\'(0.992297-0.997484]\'',3.26,0.41,9.5,6
6.3,0.27,0.51,'\'(7.12-13.64]\'',0.049,35,200,'\'(0.992297-0.997484]\'',3.16,0.54,9.4,4
6.5,0.29,0.52,'\'(7.12-13.64]\'',0.049,35,192,'\'(0.992297-0.997484]\'',3.16,0.51,9.5,6
6.4,0.17,0.3,'\'(-inf-7.12]\'',0.034,33,125,'\'(-inf-0.992297]\'',3.03,0.49,10.4,6
6.7,0.18,0.31,'\'(7.12-13.64]\'',0.035,42,143,'\'(0.992297-0.997484]\'',3.08,0.49,9.8,7
6.4,0.17,0.3,'\'(-inf-7.12]\'',0.034,33,125,'\'(-inf-0.992297]\'',3.03,0.49,10.4,6
6.8,0.37,0.67,'\'(-inf-7.12]\'',0.175,16,98,'\'(0.992297-0.997484]\'',3.06,0.56,10.3,6
6.3,0.27,0.51,'\'(7.12-13.64]\'',0.049,35,200,'\'(0.992297-0.997484]\'',3.16,0.54,9.4,4
6.5,0.29,0.52,'\'(7.12-13.64]\'',0.049,35,192,'\'(0.992297-0.997484]\'',3.16,0.51,9.5,6
6.1,0.24,0.26,'\'(-inf-7.12]\'',0.033,61,134,'\'(-inf-0.992297]\'',3.19,0.81,11.9,7
7,0.32,0.29,'\'(7.12-13.64]\'',0.025,35,124,'\'(-inf-0.992297]\'',3.15,0.65,12.8,7
6.9,0.27,0.25,'\'(7.12-13.64]\'',0.03,18,117,'\'(-inf-0.992297]\'',3.09,0.38,13,6
6.5,0.29,0.53,'\'(-inf-7.12]\'',0.04,41,192,'\'(-inf-0.992297]\'',3.26,0.59,10.4,7
6.5,0.29,0.52,'\'(-inf-7.12]\'',0.034,41,193,'\'(-inf-0.992297]\'',3.25,0.59,10.4,6
6.1,0.22,0.25,'\'(7.12-13.64]\'',0.035,54,135,'\'(0.992297-0.997484]\'',3.21,0.4,10.7,5
6.3,0.22,0.27,'\'(-inf-7.12]\'',0.036,81,157,'\'(0.992297-0.997484]\'',3.05,0.76,10.7,7
6.1,0.24,0.26,'\'(-inf-7.12]\'',0.033,61,134,'\'(-inf-0.992297]\'',3.19,0.81,11.9,7
5.6,0.23,0.25,'\'(7.12-13.64]\'',0.043,31,101,'\'(0.992297-0.997484]\'',3.19,0.42,10.4,6
7,0.32,0.29,'\'(7.12-13.64]\'',0.025,35,124,'\'(-inf-0.992297]\'',3.15,0.65,12.8,7
6.8,0.11,0.27,'\'(7.12-13.64]\'',0.044,45,104,'\'(0.992297-0.997484]\'',3.2,0.37,9.9,6
6.8,0.11,0.27,'\'(7.12-13.64]\'',0.044,45,104,'\'(0.992297-0.997484]\'',3.2,0.37,9.9,6
7.3,0.23,0.41,'\'(13.64-20.16]\'',0.048,73,223,'\'(0.997484-1.002671]\'',3.16,0.71,9.4,6
6.1,0.2,0.17,'\'(-inf-7.12]\'',0.048,46,129,'\'(-inf-0.992297]\'',3.3,0.43,11.4,6
6.8,0.11,0.27,'\'(7.12-13.64]\'',0.044,45,104,'\'(0.992297-0.997484]\'',3.2,0.37,9.9,6
7.3,0.23,0.41,'\'(13.64-20.16]\'',0.048,73,223,'\'(0.997484-1.002671]\'',3.16,0.71,9.4,6
6.9,0.2,0.41,'\'(-inf-7.12]\'',0.06,36,104,'\'(0.992297-0.997484]\'',2.99,0.39,9.2,5
6.7,0.19,0.32,'\'(-inf-7.12]\'',0.041,26,76,'\'(-inf-0.992297]\'',2.9,0.57,10.5,7
6.7,0.28,0.34,'\'(7.12-13.64]\'',0.048,32,111,'\'(0.992297-0.997484]\'',3.25,0.54,11,7
6.7,0.28,0.34,'\'(7.12-13.64]\'',0.048,32,111,'\'(0.992297-0.997484]\'',3.25,0.54,11,7
8,0.37,0.31,'\'(-inf-7.12]\'',0.038,3,127,'\'(-inf-0.992297]\'',2.9,0.72,12.1,5
6.7,0.28,0.34,'\'(7.12-13.64]\'',0.048,32,111,'\'(0.992297-0.997484]\'',3.25,0.54,11,7
6,0.26,0.29,'\'(-inf-7.12]\'',0.041,37,144,'\'(-inf-0.992297]\'',3.22,0.39,12.8,7
6.4,0.24,0.49,'\'(-inf-7.12]\'',0.053,25,120,'\'(0.992297-0.997484]\'',3.01,0.98,10.5,6
6.4,0.24,0.49,'\'(-inf-7.12]\'',0.053,25,120,'\'(0.992297-0.997484]\'',3.01,0.98,10.5,6
6.4,0.24,0.49,'\'(-inf-7.12]\'',0.053,25,120,'\'(0.992297-0.997484]\'',3.01,0.98,10.5,6
6.4,0.25,0.57,'\'(-inf-7.12]\'',0.062,21,122,'\'(0.992297-0.997484]\'',3,0.4,9.5,5
6.1,0.25,0.48,'\'(13.64-20.16]\'',0.052,25,94,'\'(0.997484-1.002671]\'',3.07,0.45,9.2,6
6.8,0.14,0.35,'\'(-inf-7.12]\'',0.047,40,117,'\'(-inf-0.992297]\'',3.07,0.72,11.1,6
6.5,0.38,0.26,'\'(-inf-7.12]\'',0.042,33,112,'\'(-inf-0.992297]\'',3.06,0.5,12.3,7
6.8,0.14,0.35,'\'(-inf-7.12]\'',0.047,40,117,'\'(-inf-0.992297]\'',3.07,0.72,11.1,6
5.4,0.15,0.32,'\'(-inf-7.12]\'',0.037,10,51,'\'(-inf-0.992297]\'',3.04,0.58,12.6,6
6.4,0.25,0.57,'\'(-inf-7.12]\'',0.062,21,122,'\'(0.992297-0.997484]\'',3,0.4,9.5,5
6.1,0.25,0.48,'\'(13.64-20.16]\'',0.052,25,94,'\'(0.997484-1.002671]\'',3.07,0.45,9.2,6
6.8,0.22,0.32,'\'(-inf-7.12]\'',0.054,40,152,'\'(0.992297-0.997484]\'',3.2,0.57,10.8,6
7.2,0.21,0.29,'\'(-inf-7.12]\'',0.044,39,122,'\'(-inf-0.992297]\'',3,0.6,11.3,6
6,0.26,0.29,'\'(-inf-7.12]\'',0.041,37,144,'\'(-inf-0.992297]\'',3.22,0.39,12.8,7
6.4,0.24,0.49,'\'(-inf-7.12]\'',0.053,25,120,'\'(0.992297-0.997484]\'',3.01,0.98,10.5,6
6.5,0.46,0.24,'\'(7.12-13.64]\'',0.051,56,171,'\'(0.992297-0.997484]\'',3.08,0.56,9.8,6
6.5,0.18,0.48,'\'(13.64-20.16]\'',0.054,56,183,'\'(0.997484-1.002671]\'',2.98,0.61,8.5,6
6.2,0.32,0.12,'\'(-inf-7.12]\'',0.054,6,97,'\'(0.992297-0.997484]\'',3.16,0.5,9.3,5
7.2,0.4,0.24,'\'(7.12-13.64]\'',0.055,45,151,'\'(0.992297-0.997484]\'',3.2,0.52,9.2,5
5.9,0.23,0.24,'\'(-inf-7.12]\'',0.037,32,115,'\'(-inf-0.992297]\'',3.21,0.51,11.4,6
6.4,0.18,0.48,'\'(13.64-20.16]\'',0.054,56,183,'\'(0.997484-1.002671]\'',2.98,0.61,8.5,6
6.2,0.32,0.12,'\'(-inf-7.12]\'',0.054,6,97,'\'(0.992297-0.997484]\'',3.16,0.5,9.3,5
6.4,0.37,0.12,'\'(-inf-7.12]\'',0.056,6,91,'\'(0.992297-0.997484]\'',3.06,0.46,8.4,4
7,0.23,0.42,'\'(-inf-7.12]\'',0.062,35,100,'\'(0.992297-0.997484]\'',3.04,0.4,9.2,5
7.2,0.4,0.24,'\'(7.12-13.64]\'',0.055,45,151,'\'(0.992297-0.997484]\'',3.2,0.52,9.2,5
7.6,0.19,0.37,'\'(7.12-13.64]\'',0.033,52,151,'\'(0.992297-0.997484]\'',3.18,0.79,10.4,6
6,0.28,0.27,'\'(-inf-7.12]\'',0.046,50,147,'\'(-inf-0.992297]\'',3.27,0.56,11.6,6
6.2,0.32,0.45,'\'(-inf-7.12]\'',0.029,37,94,'\'(-inf-0.992297]\'',3.25,0.6,12.4,6
7.6,0.19,0.37,'\'(7.12-13.64]\'',0.033,52,151,'\'(0.992297-0.997484]\'',3.18,0.79,10.4,6
6.4,0.26,0.26,'\'(-inf-7.12]\'',0.052,22,176,'\'(0.992297-0.997484]\'',3.09,0.54,9.3,5
5.9,0.25,0.27,'\'(-inf-7.12]\'',0.029,37,81,'\'(-inf-0.992297]\'',3.2,0.46,12.2,6
6.1,0.28,0.3,'\'(7.12-13.64]\'',0.031,33,139,'\'(0.992297-0.997484]\'',3.22,0.46,11,6
6.9,0.19,0.38,'\'(-inf-7.12]\'',0.023,30,105,'\'(-inf-0.992297]\'',3.11,0.38,11.4,5
6.4,0.29,0.57,'\'(-inf-7.12]\'',0.06,15,120,'\'(0.992297-0.997484]\'',3.06,0.41,9.5,5
6.8,0.27,0.22,'\'(13.64-20.16]\'',0.034,16,116,'\'(0.997484-1.002671]\'',3.07,0.53,9.2,5
7.5,0.26,0.38,'\'(-inf-7.12]\'',0.021,23,125,'\'(0.992297-0.997484]\'',3.13,0.62,11.1,6
6.8,0.27,0.22,'\'(13.64-20.16]\'',0.034,16,116,'\'(0.997484-1.002671]\'',3.07,0.53,9.2,5
6.4,0.2,0.22,'\'(7.12-13.64]\'',0.032,53,172,'\'(0.992297-0.997484]\'',3.24,0.58,11,6
7.3,0.33,0.22,'\'(-inf-7.12]\'',0.041,40,177,'\'(0.992297-0.997484]\'',3.14,0.48,9.9,5
7.3,0.34,0.22,'\'(-inf-7.12]\'',0.044,43,176,'\'(0.992297-0.997484]\'',3.14,0.46,9.9,5
6.4,0.29,0.57,'\'(-inf-7.12]\'',0.06,15,120,'\'(0.992297-0.997484]\'',3.06,0.41,9.5,5
6.1,1.1,0.16,'\'(-inf-7.12]\'',0.033,8,109,'\'(-inf-0.992297]\'',3.35,0.47,12.4,4
6.3,0.24,0.29,'\'(-inf-7.12]\'',0.052,48,185,'\'(0.992297-0.997484]\'',3.21,0.5,9.4,5
6.2,0.24,0.22,'\'(7.12-13.64]\'',0.053,45,149,'\'(0.992297-0.997484]\'',3.23,0.52,9.3,5
7.4,0.16,0.27,'\'(13.64-20.16]\'',0.05,25,135,'\'(0.997484-1.002671]\'',2.9,0.43,8.7,7
7.4,0.16,0.27,'\'(13.64-20.16]\'',0.05,25,135,'\'(0.997484-1.002671]\'',2.9,0.43,8.7,7
